"BehaviorSpace results (NetLogo 6.2.1)"
"Vacunación-Centralidad.nlogo"
"Vacunación-Centralidad"
"05/08/2022 21:44:12:802 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","porc-iniciales","tipo-iniciales","prob-contagio","num-nodos","[step]","infectados"
"1","1","mayorgrado","100","500","3","7"
"9","1","mayorgrado","100","500","7","15"
"3","1","mayorgrado","100","500","0","0"
"2","1","mayorgrado","100","500","4","8"
"7","1","mayorgrado","100","500","4","31"
"5","1","mayorgrado","100","500","8","40"
"6","1","mayorgrado","100","500","4","10"
"4","1","mayorgrado","100","500","8","188"
"8","1","mayorgrado","100","500","4","20"
"11","1","mayorgrado","100","600","3","5"
"12","1","mayorgrado","100","600","2","2"
"13","1","mayorgrado","100","600","1","2"
"17","1","mayorgrado","100","600","1","1"
"14","1","mayorgrado","100","600","1","1"
"15","1","mayorgrado","100","600","6","60"
"16","1","mayorgrado","100","600","4","15"
"19","1","mayorgrado","100","600","4","6"
"20","1","mayorgrado","100","600","3","7"
"21","1","mayorgrado","100","700","0","0"
"10","1","mayorgrado","100","500","0","0"
"22","1","mayorgrado","100","700","2","2"
"18","1","mayorgrado","100","600","4","12"
"23","1","mayorgrado","100","700","4","18"
"26","1","mayorgrado","100","700","1","1"
"30","1","mayorgrado","100","700","0","0"
"24","1","mayorgrado","100","700","5","20"
"25","1","mayorgrado","100","700","0","0"
"31","1","mayorgrado","100","800","3","8"
"28","1","mayorgrado","100","700","7","114"
"34","1","mayorgrado","100","800","1","1"
"33","1","mayorgrado","100","800","4","9"
"27","1","mayorgrado","100","700","1","1"
"35","1","mayorgrado","100","800","3","6"
"36","1","mayorgrado","100","800","0","0"
"32","1","mayorgrado","100","800","6","21"
"38","1","mayorgrado","100","800","1","1"
"29","1","mayorgrado","100","700","5","38"
"39","1","mayorgrado","100","800","1","1"
"42","1","mayorgrado","100","900","0","0"
"41","1","mayorgrado","100","900","3","10"
"37","1","mayorgrado","100","800","7","25"
"40","1","mayorgrado","100","800","5","19"
"44","1","mayorgrado","100","900","5","52"
"48","1","mayorgrado","100","900","2","2"
"43","1","mayorgrado","100","900","8","58"
"50","1","mayorgrado","100","900","3","8"
"47","1","mayorgrado","100","900","7","37"
"52","1","mayorgrado","100","1000","1","1"
"49","1","mayorgrado","100","900","3","22"
"46","1","mayorgrado","100","900","7","40"
"45","1","mayorgrado","100","900","6","33"
"53","1","mayorgrado","100","1000","1","1"
"54","1","mayorgrado","100","1000","4","8"
"51","1","mayorgrado","100","1000","7","33"
"59","1","mayorgrado","100","1000","4","8"
"61","1","random","100","500","10","492"
"55","1","mayorgrado","100","1000","7","28"
"62","1","random","100","500","10","443"
"57","1","mayorgrado","100","1000","5","10"
"56","1","mayorgrado","100","1000","3","12"
"65","1","random","100","500","10","486"
"64","1","random","100","500","12","475"
"60","1","mayorgrado","100","1000","0","0"
"66","1","random","100","500","8","493"
"63","1","random","100","500","13","487"
"67","1","random","100","500","11","493"
"71","1","random","100","600","10","585"
"72","1","random","100","600","12","589"
"70","1","random","100","500","12","486"
"58","1","mayorgrado","100","1000","9","55"
"68","1","random","100","500","15","482"
"69","1","random","100","500","10","489"
"76","1","random","100","600","9","592"
"75","1","random","100","600","13","590"
"77","1","random","100","600","10","591"
"73","1","random","100","600","12","588"
"80","1","random","100","600","7","25"
"74","1","random","100","600","12","591"
"78","1","random","100","600","12","592"
"82","1","random","100","700","12","689"
"85","1","random","100","700","11","684"
"81","1","random","100","700","10","692"
"83","1","random","100","700","12","668"
"88","1","random","100","700","13","690"
"86","1","random","100","700","12","690"
"79","1","random","100","600","13","592"
"90","1","random","100","700","10","664"
"84","1","random","100","700","11","691"
"91","1","random","100","800","14","750"
"92","1","random","100","800","13","768"
"87","1","random","100","700","10","685"
"95","1","random","100","800","15","791"
"96","1","random","100","800","11","775"
"94","1","random","100","800","14","770"
"89","1","random","100","700","13","674"
"97","1","random","100","800","11","788"
"98","1","random","100","800","9","773"
"93","1","random","100","800","12","790"
"100","1","random","100","800","12","775"
"104","1","random","100","900","11","878"
"99","1","random","100","800","15","786"
"103","1","random","100","900","12","858"
"101","1","random","100","900","15","883"
"106","1","random","100","900","13","886"
"102","1","random","100","900","11","854"
"109","1","random","100","900","8","64"
"107","1","random","100","900","10","883"
"105","1","random","100","900","12","875"
"112","1","random","100","1000","10","989"
"108","1","random","100","900","15","824"
"110","1","random","100","900","13","879"
"111","1","random","100","1000","11","980"
"115","1","random","100","1000","12","988"
"117","1","random","100","1000","11","984"
"116","1","random","100","1000","13","979"
"120","1","random","100","1000","12","944"
"119","1","random","100","1000","11","987"
"118","1","random","100","1000","15","986"
"113","1","random","100","1000","13","973"
"114","1","random","100","1000","19","985"
"123","1","between","100","500","5","45"
"121","1","between","100","500","3","6"
"122","1","between","100","500","0","0"
"126","1","between","100","500","4","16"
"124","1","between","100","500","0","0"
"129","1","between","100","500","6","14"
"125","1","between","100","500","4","7"
"128","1","between","100","500","5","94"
"130","1","between","100","500","7","42"
"131","1","between","100","600","0","0"
"127","1","between","100","500","3","4"
"134","1","between","100","600","6","54"
"132","1","between","100","600","0","0"
"138","1","between","100","600","1","1"
"133","1","between","100","600","3","3"
"137","1","between","100","600","8","31"
"135","1","between","100","600","3","9"
"142","1","between","100","700","3","5"
"140","1","between","100","600","7","23"
"136","1","between","100","600","6","30"
"141","1","between","100","700","0","0"
"144","1","between","100","700","3","16"
"139","1","between","100","600","7","160"
"143","1","between","100","700","5","17"
"146","1","between","100","700","0","0"
"145","1","between","100","700","1","6"
"147","1","between","100","700","6","50"
"149","1","between","100","700","3","6"
"150","1","between","100","700","11","57"
"148","1","between","100","700","7","80"
"152","1","between","100","800","5","25"
"153","1","between","100","800","5","16"
"155","1","between","100","800","6","52"
"156","1","between","100","800","7","64"
"154","1","between","100","800","5","28"
"157","1","between","100","800","5","24"
"151","1","between","100","800","3","6"
"160","1","between","100","800","2","4"
"158","1","between","100","800","6","50"
"159","1","between","100","800","6","18"
"162","1","between","100","900","0","0"
"161","1","between","100","900","3","12"
"164","1","between","100","900","3","7"
"163","1","between","100","900","0","0"
"166","1","between","100","900","1","3"
"168","1","between","100","900","9","49"
"165","1","between","100","900","2","4"
"167","1","between","100","900","3","3"
"169","1","between","100","900","4","18"
"170","1","between","100","900","6","17"
"172","1","between","100","1000","2","4"
"171","1","between","100","1000","2","5"
"173","1","between","100","1000","6","9"
"176","1","between","100","1000","7","29"
"174","1","between","100","1000","5","44"
"177","1","between","100","1000","4","12"
"175","1","between","100","1000","5","11"
"181","1","close","100","500","4","10"
"183","1","close","100","500","5","34"
"186","1","close","100","500","4","14"
"178","1","between","100","1000","5","64"
"180","1","between","100","1000","2","3"
"184","1","close","100","500","0","0"
"179","1","between","100","1000","5","38"
"187","1","close","100","500","6","79"
"188","1","close","100","500","7","53"
"182","1","close","100","500","3","16"
"185","1","close","100","500","4","7"
"190","1","close","100","500","6","17"
"191","1","close","100","600","2","3"
"189","1","close","100","500","8","51"
"193","1","close","100","600","3","6"
"194","1","close","100","600","3","4"
"195","1","close","100","600","4","18"
"198","1","close","100","600","4","20"
"196","1","close","100","600","7","128"
"200","1","close","100","600","4","40"
"192","1","close","100","600","7","20"
"199","1","close","100","600","6","40"
"197","1","close","100","600","4","17"
"201","1","close","100","700","6","16"
"202","1","close","100","700","6","58"
"204","1","close","100","700","2","5"
"203","1","close","100","700","6","65"
"205","1","close","100","700","4","17"
"206","1","close","100","700","4","17"
"207","1","close","100","700","7","100"
"208","1","close","100","700","5","15"
"209","1","close","100","700","4","23"
"210","1","close","100","700","0","0"
"212","1","close","100","800","5","15"
"211","1","close","100","800","9","25"
"213","1","close","100","800","8","88"
"214","1","close","100","800","0","0"
"215","1","close","100","800","0","0"
"216","1","close","100","800","7","109"
"217","1","close","100","800","4","9"
"218","1","close","100","800","1","1"
"219","1","close","100","800","2","2"
"220","1","close","100","800","4","27"
"221","1","close","100","900","4","5"
"225","1","close","100","900","4","12"
"223","1","close","100","900","9","202"
"222","1","close","100","900","3","11"
"224","1","close","100","900","3","10"
"226","1","close","100","900","3","19"
"227","1","close","100","900","5","52"
"228","1","close","100","900","8","75"
"229","1","close","100","900","4","57"
"230","1","close","100","900","3","4"
"234","1","close","100","1000","0","0"
"233","1","close","100","1000","2","3"
"231","1","close","100","1000","2","2"
"232","1","close","100","1000","0","0"
"235","1","close","100","1000","11","117"
"241","1","eigen","100","500","4","37"
"243","1","eigen","100","500","0","0"
"242","1","eigen","100","500","9","121"
"244","1","eigen","100","500","2","3"
"246","1","eigen","100","500","5","11"
"245","1","eigen","100","500","9","65"
"247","1","eigen","100","500","6","30"
"248","1","eigen","100","500","8","56"
"249","1","eigen","100","500","14","121"
"250","1","eigen","100","500","1","1"
"236","1","close","100","1000","2","2"
"251","1","eigen","100","600","12","180"
"252","1","eigen","100","600","4","11"
"253","1","eigen","100","600","1","1"
"254","1","eigen","100","600","5","14"
"255","1","eigen","100","600","4","36"
"256","1","eigen","100","600","2","2"
"257","1","eigen","100","600","0","0"
"237","1","close","100","1000","7","210"
"258","1","eigen","100","600","15","305"
"259","1","eigen","100","600","2","3"
"260","1","eigen","100","600","0","0"
"262","1","eigen","100","700","9","352"
"263","1","eigen","100","700","4","34"
"261","1","eigen","100","700","7","176"
"264","1","eigen","100","700","0","0"
"265","1","eigen","100","700","0","0"
"266","1","eigen","100","700","6","39"
"267","1","eigen","100","700","1","2"
"269","1","eigen","100","700","7","55"
"270","1","eigen","100","700","3","4"
"268","1","eigen","100","700","3","9"
"271","1","eigen","100","800","7","41"
"272","1","eigen","100","800","8","43"
"273","1","eigen","100","800","10","228"
"275","1","eigen","100","800","1","1"
"274","1","eigen","100","800","8","132"
"276","1","eigen","100","800","0","0"
"278","1","eigen","100","800","5","18"
"277","1","eigen","100","800","2","15"
"238","1","close","100","1000","4","13"
"280","1","eigen","100","800","9","275"
"279","1","eigen","100","800","6","23"
"281","1","eigen","100","900","0","0"
"283","1","eigen","100","900","9","193"
"282","1","eigen","100","900","7","104"
"284","1","eigen","100","900","6","36"
"285","1","eigen","100","900","4","12"
"287","1","eigen","100","900","0","0"
"288","1","eigen","100","900","10","109"
"290","1","eigen","100","900","8","296"
"289","1","eigen","100","900","10","279"
"286","1","eigen","100","900","7","76"
"291","1","eigen","100","1000","8","167"
"292","1","eigen","100","1000","0","0"
"294","1","eigen","100","1000","3","5"
"293","1","eigen","100","1000","6","57"
"295","1","eigen","100","1000","7","106"
"301","2","mayorgrado","100","500","4","13"
"302","2","mayorgrado","100","500","1","2"
"303","2","mayorgrado","100","500","3","9"
"304","2","mayorgrado","100","500","7","29"
"305","2","mayorgrado","100","500","0","0"
"296","1","eigen","100","1000","6","78"
"306","2","mayorgrado","100","500","1","1"
"308","2","mayorgrado","100","500","3","4"
"307","2","mayorgrado","100","500","0","0"
"309","2","mayorgrado","100","500","5","12"
"310","2","mayorgrado","100","500","2","5"
"311","2","mayorgrado","100","600","3","11"
"312","2","mayorgrado","100","600","1","2"
"313","2","mayorgrado","100","600","6","23"
"314","2","mayorgrado","100","600","0","0"
"315","2","mayorgrado","100","600","1","1"
"317","2","mayorgrado","100","600","1","2"
"318","2","mayorgrado","100","600","4","16"
"316","2","mayorgrado","100","600","3","6"
"319","2","mayorgrado","100","600","0","0"
"320","2","mayorgrado","100","600","4","10"
"321","2","mayorgrado","100","700","2","3"
"297","1","eigen","100","1000","7","22"
"322","2","mayorgrado","100","700","0","0"
"324","2","mayorgrado","100","700","3","6"
"323","2","mayorgrado","100","700","2","5"
"325","2","mayorgrado","100","700","5","17"
"326","2","mayorgrado","100","700","3","11"
"327","2","mayorgrado","100","700","2","2"
"330","2","mayorgrado","100","700","5","11"
"328","2","mayorgrado","100","700","2","2"
"329","2","mayorgrado","100","700","3","6"
"331","2","mayorgrado","100","800","1","1"
"333","2","mayorgrado","100","800","4","13"
"332","2","mayorgrado","100","800","4","32"
"335","2","mayorgrado","100","800","3","8"
"334","2","mayorgrado","100","800","2","9"
"337","2","mayorgrado","100","800","0","0"
"338","2","mayorgrado","100","800","0","0"
"336","2","mayorgrado","100","800","0","0"
"298","1","eigen","100","1000","5","40"
"339","2","mayorgrado","100","800","3","8"
"340","2","mayorgrado","100","800","0","0"
"342","2","mayorgrado","100","900","2","4"
"341","2","mayorgrado","100","900","0","0"
"343","2","mayorgrado","100","900","2","3"
"345","2","mayorgrado","100","900","3","9"
"344","2","mayorgrado","100","900","0","0"
"347","2","mayorgrado","100","900","2","4"
"350","2","mayorgrado","100","900","2","5"
"349","2","mayorgrado","100","900","3","5"
"346","2","mayorgrado","100","900","8","58"
"348","2","mayorgrado","100","900","4","13"
"351","2","mayorgrado","100","1000","1","1"
"352","2","mayorgrado","100","1000","1","1"
"354","2","mayorgrado","100","1000","1","3"
"353","2","mayorgrado","100","1000","4","7"
"299","1","eigen","100","1000","9","241"
"357","2","mayorgrado","100","1000","1","1"
"356","2","mayorgrado","100","1000","2","4"
"355","2","mayorgrado","100","1000","11","37"
"358","2","mayorgrado","100","1000","0","0"
"359","2","mayorgrado","100","1000","0","0"
"360","2","mayorgrado","100","1000","1","1"
"363","2","random","100","500","5","35"
"364","2","random","100","500","10","472"
"300","1","eigen","100","1000","3","14"
"361","2","random","100","500","13","485"
"369","2","random","100","500","0","0"
"362","2","random","100","500","17","485"
"365","2","random","100","500","11","478"
"366","2","random","100","500","12","481"
"368","2","random","100","500","4","6"
"367","2","random","100","500","10","479"
"370","2","random","100","500","11","477"
"371","2","random","100","600","10","557"
"372","2","random","100","600","11","582"
"373","2","random","100","600","9","555"
"375","2","random","100","600","10","580"
"378","2","random","100","600","10","540"
"374","2","random","100","600","12","576"
"376","2","random","100","600","12","567"
"377","2","random","100","600","13","573"
"380","2","random","100","600","14","582"
"383","2","random","100","700","0","0"
"379","2","random","100","600","9","573"
"381","2","random","100","700","14","668"
"382","2","random","100","700","12","644"
"385","2","random","100","700","10","680"
"387","2","random","100","700","11","672"
"386","2","random","100","700","11","654"
"384","2","random","100","700","11","663"
"388","2","random","100","700","12","683"
"389","2","random","100","700","10","621"
"390","2","random","100","700","11","661"
"391","2","random","100","800","10","772"
"393","2","random","100","800","11","767"
"394","2","random","100","800","13","681"
"396","2","random","100","800","11","775"
"395","2","random","100","800","13","764"
"392","2","random","100","800","13","779"
"398","2","random","100","800","11","778"
"397","2","random","100","800","11","765"
"399","2","random","100","800","12","772"
"400","2","random","100","800","13","779"
"401","2","random","100","900","10","852"
"403","2","random","100","900","9","851"
"402","2","random","100","900","11","875"
"404","2","random","100","900","12","860"
"405","2","random","100","900","10","872"
"407","2","random","100","900","5","34"
"406","2","random","100","900","11","878"
"412","2","random","100","1000","0","0"
"411","2","random","100","1000","8","62"
"408","2","random","100","900","12","877"
"410","2","random","100","900","10","825"
"409","2","random","100","900","15","851"
"413","2","random","100","1000","11","969"
"414","2","random","100","1000","13","912"
"417","2","random","100","1000","9","326"
"415","2","random","100","1000","11","962"
"416","2","random","100","1000","15","955"
"418","2","random","100","1000","12","962"
"420","2","random","100","1000","11","940"
"419","2","random","100","1000","11","972"
"422","2","between","100","500","2","2"
"423","2","between","100","500","2","5"
"421","2","between","100","500","3","6"
"424","2","between","100","500","3","7"
"425","2","between","100","500","5","30"
"426","2","between","100","500","5","25"
"239","1","close","100","1000","7","33"
"428","2","between","100","500","2","3"
"429","2","between","100","500","0","0"
"427","2","between","100","500","1","1"
"430","2","between","100","500","1","1"
"240","1","close","100","1000","2","2"
"432","2","between","100","600","4","8"
"431","2","between","100","600","3","6"
"433","2","between","100","600","5","16"
"434","2","between","100","600","0","0"
"436","2","between","100","600","4","9"
"435","2","between","100","600","4","14"
"437","2","between","100","600","1","1"
"439","2","between","100","600","1","1"
"438","2","between","100","600","2","2"
"440","2","between","100","600","2","6"
"441","2","between","100","700","5","17"
"442","2","between","100","700","0","0"
"443","2","between","100","700","4","12"
"445","2","between","100","700","1","1"
"444","2","between","100","700","2","2"
"446","2","between","100","700","4","20"
"447","2","between","100","700","4","23"
"448","2","between","100","700","2","3"
"449","2","between","100","700","2","2"
"450","2","between","100","700","2","4"
"451","2","between","100","800","0","0"
"452","2","between","100","800","5","18"
"453","2","between","100","800","5","28"
"454","2","between","100","800","3","5"
"455","2","between","100","800","2","2"
"456","2","between","100","800","0","0"
"457","2","between","100","800","3","5"
"458","2","between","100","800","6","22"
"460","2","between","100","800","5","24"
"459","2","between","100","800","4","13"
"461","2","between","100","900","2","4"
"462","2","between","100","900","0","0"
"464","2","between","100","900","1","2"
"463","2","between","100","900","6","19"
"465","2","between","100","900","5","16"
"466","2","between","100","900","5","24"
"467","2","between","100","900","4","12"
"468","2","between","100","900","4","12"
"469","2","between","100","900","4","13"
"470","2","between","100","900","3","5"
"471","2","between","100","1000","5","23"
"472","2","between","100","1000","5","20"
"473","2","between","100","1000","0","0"
"475","2","between","100","1000","6","21"
"474","2","between","100","1000","2","6"
"481","2","close","100","500","7","43"
"476","2","between","100","1000","4","23"
"483","2","close","100","500","2","2"
"482","2","close","100","500","0","0"
"477","2","between","100","1000","7","17"
"478","2","between","100","1000","1","1"
"484","2","close","100","500","2","6"
"485","2","close","100","500","0","0"
"486","2","close","100","500","5","23"
"487","2","close","100","500","0","0"
"479","2","between","100","1000","3","6"
"489","2","close","100","500","6","19"
"488","2","close","100","500","0","0"
"490","2","close","100","500","4","13"
"480","2","between","100","1000","2","5"
"491","2","close","100","600","4","4"
"492","2","close","100","600","6","110"
"495","2","close","100","600","4","14"
"494","2","close","100","600","3","6"
"493","2","close","100","600","11","107"
"497","2","close","100","600","4","6"
"496","2","close","100","600","5","19"
"498","2","close","100","600","3","3"
"499","2","close","100","600","5","12"
"500","2","close","100","600","0","0"
"501","2","close","100","700","2","10"
"502","2","close","100","700","5","17"
"504","2","close","100","700","1","1"
"503","2","close","100","700","2","6"
"505","2","close","100","700","3","6"
"507","2","close","100","700","3","3"
"506","2","close","100","700","0","0"
"508","2","close","100","700","0","0"
"509","2","close","100","700","6","39"
"510","2","close","100","700","1","1"
"511","2","close","100","800","4","12"
"514","2","close","100","800","4","40"
"516","2","close","100","800","6","54"
"513","2","close","100","800","0","0"
"515","2","close","100","800","3","8"
"512","2","close","100","800","3","12"
"517","2","close","100","800","9","124"
"518","2","close","100","800","3","7"
"520","2","close","100","800","1","1"
"519","2","close","100","800","9","107"
"521","2","close","100","900","1","2"
"523","2","close","100","900","3","5"
"525","2","close","100","900","1","1"
"522","2","close","100","900","7","52"
"524","2","close","100","900","3","8"
"526","2","close","100","900","9","44"
"527","2","close","100","900","5","34"
"528","2","close","100","900","13","188"
"529","2","close","100","900","3","5"
"530","2","close","100","900","2","2"
"531","2","close","100","1000","0","0"
"532","2","close","100","1000","0","0"
"534","2","close","100","1000","8","24"
"541","2","eigen","100","500","0","0"
"535","2","close","100","1000","2","2"
"542","2","eigen","100","500","2","2"
"543","2","eigen","100","500","3","9"
"544","2","eigen","100","500","9","276"
"545","2","eigen","100","500","6","45"
"546","2","eigen","100","500","5","46"
"547","2","eigen","100","500","11","151"
"548","2","eigen","100","500","1","4"
"533","2","close","100","1000","7","56"
"549","2","eigen","100","500","3","4"
"550","2","eigen","100","500","2","4"
"551","2","eigen","100","600","0","0"
"552","2","eigen","100","600","9","79"
"553","2","eigen","100","600","6","19"
"536","2","close","100","1000","1","1"
"554","2","eigen","100","600","3","16"
"555","2","eigen","100","600","5","11"
"556","2","eigen","100","600","1","1"
"537","2","close","100","1000","5","35"
"559","2","eigen","100","600","9","176"
"558","2","eigen","100","600","6","31"
"557","2","eigen","100","600","1","1"
"560","2","eigen","100","600","2","3"
"562","2","eigen","100","700","2","15"
"561","2","eigen","100","700","5","28"
"564","2","eigen","100","700","5","42"
"563","2","eigen","100","700","1","1"
"565","2","eigen","100","700","7","60"
"566","2","eigen","100","700","3","4"
"567","2","eigen","100","700","1","1"
"570","2","eigen","100","700","9","189"
"569","2","eigen","100","700","11","300"
"568","2","eigen","100","700","6","26"
"571","2","eigen","100","800","0","0"
"572","2","eigen","100","800","5","19"
"573","2","eigen","100","800","5","16"
"575","2","eigen","100","800","4","10"
"574","2","eigen","100","800","7","48"
"576","2","eigen","100","800","12","401"
"577","2","eigen","100","800","6","90"
"578","2","eigen","100","800","8","216"
"579","2","eigen","100","800","8","163"
"580","2","eigen","100","800","2","3"
"581","2","eigen","100","900","2","2"
"582","2","eigen","100","900","10","236"
"583","2","eigen","100","900","14","275"
"584","2","eigen","100","900","9","39"
"586","2","eigen","100","900","5","42"
"585","2","eigen","100","900","8","74"
"588","2","eigen","100","900","6","40"
"589","2","eigen","100","900","9","290"
"587","2","eigen","100","900","13","494"
"590","2","eigen","100","900","10","700"
"591","2","eigen","100","1000","3","4"
"538","2","close","100","1000","1","1"
"592","2","eigen","100","1000","7","28"
"595","2","eigen","100","1000","7","97"
"594","2","eigen","100","1000","4","4"
"593","2","eigen","100","1000","10","346"
"601","3","mayorgrado","100","500","1","4"
"602","3","mayorgrado","100","500","6","19"
"603","3","mayorgrado","100","500","4","6"
"604","3","mayorgrado","100","500","2","2"
"605","3","mayorgrado","100","500","3","10"
"606","3","mayorgrado","100","500","2","3"
"607","3","mayorgrado","100","500","3","4"
"608","3","mayorgrado","100","500","1","1"
"609","3","mayorgrado","100","500","0","0"
"610","3","mayorgrado","100","500","1","1"
"611","3","mayorgrado","100","600","2","3"
"612","3","mayorgrado","100","600","2","10"
"613","3","mayorgrado","100","600","1","2"
"614","3","mayorgrado","100","600","3","7"
"615","3","mayorgrado","100","600","2","4"
"616","3","mayorgrado","100","600","2","8"
"617","3","mayorgrado","100","600","6","16"
"618","3","mayorgrado","100","600","0","0"
"596","2","eigen","100","1000","2","2"
"619","3","mayorgrado","100","600","0","0"
"621","3","mayorgrado","100","700","3","8"
"620","3","mayorgrado","100","600","0","0"
"622","3","mayorgrado","100","700","1","2"
"623","3","mayorgrado","100","700","1","1"
"624","3","mayorgrado","100","700","4","22"
"626","3","mayorgrado","100","700","3","3"
"597","2","eigen","100","1000","10","248"
"625","3","mayorgrado","100","700","2","3"
"627","3","mayorgrado","100","700","0","0"
"628","3","mayorgrado","100","700","2","4"
"629","3","mayorgrado","100","700","3","4"
"631","3","mayorgrado","100","800","3","7"
"630","3","mayorgrado","100","700","0","0"
"634","3","mayorgrado","100","800","0","0"
"633","3","mayorgrado","100","800","1","1"
"632","3","mayorgrado","100","800","4","6"
"635","3","mayorgrado","100","800","3","4"
"599","2","eigen","100","1000","8","56"
"637","3","mayorgrado","100","800","2","3"
"638","3","mayorgrado","100","800","4","6"
"636","3","mayorgrado","100","800","2","8"
"600","2","eigen","100","1000","0","0"
"639","3","mayorgrado","100","800","2","3"
"641","3","mayorgrado","100","900","1","1"
"643","3","mayorgrado","100","900","0","0"
"642","3","mayorgrado","100","900","3","5"
"640","3","mayorgrado","100","800","1","1"
"644","3","mayorgrado","100","900","2","2"
"645","3","mayorgrado","100","900","0","0"
"646","3","mayorgrado","100","900","0","0"
"648","3","mayorgrado","100","900","0","0"
"650","3","mayorgrado","100","900","4","10"
"651","3","mayorgrado","100","1000","2","2"
"647","3","mayorgrado","100","900","3","3"
"649","3","mayorgrado","100","900","5","16"
"655","3","mayorgrado","100","1000","0","0"
"653","3","mayorgrado","100","1000","1","1"
"654","3","mayorgrado","100","1000","1","1"
"652","3","mayorgrado","100","1000","1","1"
"656","3","mayorgrado","100","1000","1","1"
"657","3","mayorgrado","100","1000","0","0"
"658","3","mayorgrado","100","1000","3","4"
"659","3","mayorgrado","100","1000","5","16"
"660","3","mayorgrado","100","1000","0","0"
"661","3","random","100","500","13","476"
"598","2","eigen","100","1000","6","10"
"664","3","random","100","500","13","370"
"663","3","random","100","500","11","389"
"666","3","random","100","500","14","462"
"662","3","random","100","500","10","479"
"667","3","random","100","500","8","417"
"669","3","random","100","500","15","468"
"668","3","random","100","500","9","465"
"665","3","random","100","500","8","459"
"670","3","random","100","500","12","479"
"674","3","random","100","600","9","182"
"671","3","random","100","600","12","539"
"672","3","random","100","600","11","508"
"673","3","random","100","600","15","566"
"676","3","random","100","600","12","465"
"677","3","random","100","600","9","549"
"675","3","random","100","600","14","497"
"679","3","random","100","600","14","533"
"680","3","random","100","600","10","576"
"678","3","random","100","600","14","572"
"682","3","random","100","700","11","671"
"681","3","random","100","700","15","671"
"683","3","random","100","700","11","546"
"684","3","random","100","700","10","652"
"685","3","random","100","700","14","662"
"686","3","random","100","700","11","612"
"687","3","random","100","700","12","666"
"688","3","random","100","700","12","667"
"689","3","random","100","700","9","621"
"690","3","random","100","700","11","659"
"691","3","random","100","800","13","457"
"694","3","random","100","800","15","757"
"693","3","random","100","800","14","696"
"692","3","random","100","800","12","756"
"696","3","random","100","800","12","726"
"697","3","random","100","800","11","752"
"699","3","random","100","800","10","615"
"695","3","random","100","800","13","693"
"698","3","random","100","800","10","742"
"700","3","random","100","800","12","649"
"701","3","random","100","900","12","854"
"703","3","random","100","900","12","861"
"704","3","random","100","900","10","583"
"705","3","random","100","900","13","816"
"702","3","random","100","900","12","830"
"706","3","random","100","900","13","849"
"708","3","random","100","900","12","822"
"707","3","random","100","900","14","813"
"709","3","random","100","900","11","835"
"711","3","random","100","1000","7","71"
"710","3","random","100","900","16","828"
"713","3","random","100","1000","12","920"
"712","3","random","100","1000","15","913"
"717","3","random","100","1000","13","928"
"715","3","random","100","1000","12","908"
"716","3","random","100","1000","17","906"
"714","3","random","100","1000","19","921"
"720","3","random","100","1000","0","0"
"718","3","random","100","1000","10","909"
"539","2","close","100","1000","5","16"
"719","3","random","100","1000","13","936"
"721","3","between","100","500","2","2"
"722","3","between","100","500","2","4"
"726","3","between","100","500","1","1"
"724","3","between","100","500","1","1"
"725","3","between","100","500","2","8"
"723","3","between","100","500","4","18"
"727","3","between","100","500","2","2"
"728","3","between","100","500","0","0"
"729","3","between","100","500","1","1"
"730","3","between","100","500","4","13"
"733","3","between","100","600","1","1"
"734","3","between","100","600","1","1"
"732","3","between","100","600","5","9"
"731","3","between","100","600","2","2"
"735","3","between","100","600","3","12"
"736","3","between","100","600","2","2"
"737","3","between","100","600","0","0"
"540","2","close","100","1000","7","33"
"739","3","between","100","600","4","15"
"738","3","between","100","600","0","0"
"740","3","between","100","600","0","0"
"742","3","between","100","700","7","18"
"741","3","between","100","700","4","8"
"743","3","between","100","700","0","0"
"744","3","between","100","700","2","3"
"745","3","between","100","700","0","0"
"746","3","between","100","700","7","16"
"747","3","between","100","700","1","1"
"748","3","between","100","700","1","2"
"749","3","between","100","700","3","9"
"750","3","between","100","700","5","12"
"751","3","between","100","800","2","2"
"752","3","between","100","800","0","0"
"753","3","between","100","800","1","1"
"754","3","between","100","800","0","0"
"755","3","between","100","800","0","0"
"756","3","between","100","800","0","0"
"757","3","between","100","800","1","1"
"758","3","between","100","800","2","5"
"760","3","between","100","800","1","1"
"759","3","between","100","800","1","1"
"761","3","between","100","900","0","0"
"762","3","between","100","900","0","0"
"763","3","between","100","900","1","1"
"764","3","between","100","900","3","4"
"765","3","between","100","900","1","2"
"766","3","between","100","900","4","7"
"767","3","between","100","900","6","7"
"768","3","between","100","900","0","0"
"769","3","between","100","900","4","6"
"770","3","between","100","900","4","9"
"773","3","between","100","1000","0","0"
"771","3","between","100","1000","0","0"
"772","3","between","100","1000","3","9"
"775","3","between","100","1000","1","4"
"774","3","between","100","1000","4","13"
"781","3","close","100","500","5","23"
"776","3","between","100","1000","1","1"
"782","3","close","100","500","1","2"
"784","3","close","100","500","7","83"
"785","3","close","100","500","3","5"
"783","3","close","100","500","3","3"
"778","3","between","100","1000","0","0"
"777","3","between","100","1000","1","1"
"786","3","close","100","500","2","3"
"787","3","close","100","500","0","0"
